CustomerID,Gender,Age,Tenure,SubscriptionType,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,LoginFrequency,SupportTickets,LastActiveDate,Churn
CUST100776,Male,38,63,Standard,Month-to-month,63.58,3997.1,Unknown,9,1.0,2026-07-24,No
CUST101569,Female,40,29,Basic,Month-to-month,15.0,431.05,E-check,7,5.0,2026-06-24,No
CUST100849,Female,36,50,Basic,Month-to-month,34.39,1742.28,Bank transfer,12,0.0,2026-07-30,No
CUST100894,Female,43,59,Premium,Month-to-month,84.01,4980.09,Mailed check,14,1.0,2026-07-09,No
CUST100227,Female,55,45,Premium,Month-to-month,98.63,4430.89,Bank transfer,14,0.0,2026-07-30,No
CUST101883,Male,27,4,Premium,One year,103.17,424.78,Mailed check,9,3.0,2026-07-26,No
CUST101325,Male,24,40,Premium,Month-to-month,87.92,3534.27,Mailed check,12,2.0,2026-06-19,Yes
CUST101299,Female,24,66,Basic,Month-to-month,30.48,2012.8,E-check,17,1.0,2026-06-24,Yes
CUST100126,Female,47,40,Standard,Month-to-month,50.46,2019.85,Credit card,10,1.0,2026-07-27,No
CUST100405,Female,20,10,Premium,Two year,81.53,806.6,Credit card,17,0.0,2026-07-14,No
CUST100775,Male,67,55,Premium,Month-to-month,90.46,4993.51,Credit card,10,0.0,2026-06-17,No
CUST100821,Female,19,0,Standard,Month-to-month,51.0,0.0,Mailed check,8,1.0,2026-06-29,Yes
CUST100711,Female,64,3,Standard,Month-to-month,45.17,129.58,Bank transfer,16,0.0,2026-07-11,No
CUST101891,Female,41,1,Basic,Month-to-month,15.0,33.86,Mailed check,8,2.0,2026-07-19,Yes
CUST101060,Male,36,34,Standard,Two year,55.73,1930.2,E-check,14,0.0,2026-07-30,No
CUST101163,Female,55,2,Standard,Two year,65.23,102.39,Bank transfer,10,3.0,2026-06-19,No
CUST100303,Female,66,40,Basic,Month-to-month,24.48,967.73,Credit card,16,3.0,2026-07-14,No
CUST100267,Female,62,27,Standard,One year,48.5,1330.11,Mailed check,10,1.0,2026-07-24,No
CUST101557,Male,40,65,Basic,Month-to-month,22.53,1468.81,Bank transfer,17,0.0,2026-07-16,No
CUST100545,Female,64,53,Basic,Two year,27.47,1424.62,Mailed check,14,2.0,2026-07-20,No
CUST100212,Male,26,48,Premium,One year,78.98,3798.1,E-check,17,5.0,2026-08-01,No
CUST100896,Female,29,69,Basic,Month-to-month,27.41,1935.21,E-check,13,3.0,2026-07-10,No
CUST101492,Male,27,42,Standard,One year,63.27,2680.84,Mailed check,15,3.0,2026-07-02,No
CUST101222,Male,19,54,Basic,One year,35.43,1933.26,Mailed check,10,2.0,2026-07-11,No
CUST100916,Female,60,24,Standard,Month-to-month,56.19,1362.6,Credit card,8,1.0,2026-07-23,Yes
CUST101551,Male,69,27,Standard,Month-to-month,58.85,1606.66,Mailed check,17,0.0,2026-06-18,No
CUST100675,Male,22,64,Standard,Month-to-month,60.01,3849.61,Credit card,10,0.0,2026-07-21,Yes
CUST101289,Male,26,60,Standard,Month-to-month,66.74,4000.69,Mailed check,11,0.0,2026-07-17,No
CUST100814,Female,31,12,Premium,One year,96.55,1150.53,Credit card,17,3.0,2026-07-12,No
CUST101265,Male,31,46,Standard,One year,60.89,2803.37,E-check,15,1.0,2026-07-26,No
CUST100342,Male,43,49,Premium,Month-to-month,104.27,5066.89,Mailed check,16,0.0,2026-07-20,Yes
CUST100549,Male,33,13,Standard,One year,60.1,814.95,E-check,11,3.0,2026-07-15,No
CUST101410,Female,49,11,Basic,Month-to-month,21.53,217.47,E-check,16,1.0,2026-07-23,No
CUST101214,Female,69,55,Standard,One year,56.83,3128.84,Bank transfer,10,4.0,2026-07-31,No
CUST100966,Male,73,63,Basic,Month-to-month,18.61,1210.16,Credit card,13,1.0,2026-07-28,No
CUST101230,Male,19,38,Premium,Two year,76.91,2911.66,Mailed check,12,1.0,2026-07-17,No
CUST100295,Female,46,52,Standard,One year,63.58,3301.61,E-check,10,1.0,2026-07-04,No
CUST100695,Female,47,11,Standard,Two year,62.22,662.59,E-check,10,1.0,2026-07-03,No
CUST101452,Female,64,17,Basic,Month-to-month,21.27,378.16,Credit card,14,3.0,2026-07-25,No
CUST100073,Female,73,56,Basic,Month-to-month,38.83,2155.2,Credit card,12,1.0,2026-07-21,Yes
CUST100605,Male,41,23,Basic,Two year,22.09,504.37,Bank transfer,9,2.0,2026-06-04,No
CUST100104,Female,46,62,Premium,Month-to-month,79.75,4927.59,Mailed check,14,1.0,2026-07-25,Yes
CUST100645,Male,47,53,Standard,Month-to-month,55.86,2975.84,Bank transfer,10,0.0,2026-06-30,No
CUST101404,Female,34,1,Standard,Month-to-month,58.58,82.2,Mailed check,11,0.0,2026-07-18,No
CUST101967,Female,19,18,Basic,Month-to-month,22.83,424.66,E-check,14,1.0,2026-06-14,Yes
CUST101040,Male,26,62,Standard,Month-to-month,47.73,2947.52,Bank transfer,18,0.0,2026-07-26,No
CUST100439,Male,37,47,Standard,One year,55.27,2606.09,Bank transfer,12,0.0,2026-07-12,No
CUST101019,Male,67,68,Basic,Month-to-month,34.28,2326.48,Credit card,13,2.0,2026-07-22,Yes
CUST100091,Female,47,24,Basic,Two year,36.85,888.34,Bank transfer,13,0.0,2026-07-21,No
CUST101112,Female,39,9,Standard,Month-to-month,53.38,468.84,Mailed check,6,2.0,2026-07-30,No
CUST101758,Male,67,53,Basic,Month-to-month,28.32,1503.91,E-check,15,1.0,2026-07-06,Yes
CUST100908,Male,23,35,Basic,One year,15.0,511.14,E-check,15,0.0,2026-07-13,No
CUST101474,Female,67,29,Standard,One year,68.05,2002.7,E-check,17,2.0,2026-07-20,No
CUST100102,Female,46,44,Basic,Month-to-month,40.98,1786.64,Credit card,11,0.0,2026-07-30,No
CUST100238,Male,22,44,Standard,One year,47.02,2095.84,Bank transfer,7,2.0,2026-07-19,No
CUST101705,Female,34,58,Standard,Month-to-month,41.53,2421.37,Unknown,12,2.0,2026-07-25,No
CUST100942,Female,45,20,Basic,Two year,36.93,724.68,Credit card,11,2.0,2026-07-30,No
CUST101270,Female,49,71,Basic,Month-to-month,39.74,2834.09,Credit card,15,2.0,2026-07-27,No
CUST100938,Female,63,67,Basic,One year,20.88,1385.63,Bank transfer,14,0.0,2026-05-22,No
CUST101695,Female,35,21,Standard,One year,66.57,1387.48,Bank transfer,11,1.0,2026-07-17,No
CUST101181,Female,20,35,Standard,One year,55.52,1961.01,Mailed check,14,3.0,2026-07-26,No
CUST101503,Male,67,68,Standard,One year,49.38,3343.31,Bank transfer,18,0.0,2026-07-28,No
CUST100005,Female,25,12,Premium,One year,97.51,1174.98,E-check,8,1.0,2026-07-07,No
CUST101818,Female,73,39,Basic,Month-to-month,16.91,640.06,Credit card,22,1.0,2026-07-20,Yes
CUST100965,Male,24,54,Premium,Month-to-month,89.86,4833.68,Credit card,5,0.0,2026-06-22,No
CUST100018,Female,29,25,Premium,Month-to-month,90.42,2285.51,Mailed check,13,0.0,2026-07-09,Yes
CUST101430,Male,38,22,Standard,Month-to-month,57.16,1240.32,Credit card,11,1.0,2026-07-01,No
CUST100121,Male,66,40,Standard,Two year,47.66,1946.29,Bank transfer,14,1.0,2026-08-01,No
CUST100661,Male,73,1,Basic,Two year,27.36,47.56,Mailed check,7,1.0,2026-07-13,Yes
CUST101830,Female,31,33,Premium,Month-to-month,88.68,2943.19,Bank transfer,13,1.0,2026-07-28,Yes
CUST100274,Male,24,15,Basic,Month-to-month,28.47,449.03,Bank transfer,10,3.0,2026-07-13,No
CUST100433,Female,20,52,Premium,Month-to-month,82.09,4276.04,Mailed check,14,3.0,2026-07-28,No
CUST100811,Male,36,21,Basic,One year,29.07,619.27,Credit card,10,1.0,2026-07-26,No
CUST101300,Male,33,6,Premium,Month-to-month,92.29,593.37,Credit card,8,1.0,2026-07-29,No
CUST101335,Female,32,50,Standard,One year,55.77,2777.35,Credit card,5,3.0,2026-07-29,No
CUST101870,Male,23,46,Standard,One year,49.53,2283.35,Credit card,14,0.0,2026-07-17,No
CUST101893,Male,57,59,Basic,Month-to-month,15.0,869.92,Credit card,12,0.0,2026-07-18,No
CUST101570,Female,46,54,Basic,Month-to-month,17.58,919.77,Bank transfer,9,1.0,2026-07-15,No
CUST100181,Male,40,5,Standard,Month-to-month,63.49,335.48,Credit card,12,2.0,2026-07-24,No
CUST100184,Male,52,60,Basic,One year,18.93,1121.77,E-check,13,0.0,2026-07-28,No
CUST100406,Female,18,53,Standard,Month-to-month,62.87,3332.3,Mailed check,11,2.0,2026-07-30,No
CUST100865,Male,46,40,Basic,One year,35.41,1434.38,E-check,16,1.0,2026-07-21,No
CUST101630,Male,21,1,Premium,Two year,96.35,112.56,E-check,14,0.0,2026-07-22,No
CUST100520,Female,67,38,Standard,Two year,59.89,2287.52,Bank transfer,10,0.0,2026-07-17,No
CUST101003,Male,44,6,Basic,Two year,43.72,247.69,E-check,12,3.0,2026-04-27,Yes
CUST100380,Female,28,41,Premium,Two year,105.85,4357.51,Bank transfer,11,1.0,2026-07-24,No
CUST101434,Female,53,7,Standard,Two year,55.42,391.68,Bank transfer,8,3.0,2026-06-05,No
CUST101658,Male,31,62,Standard,Month-to-month,46.55,2872.23,Bank transfer,20,1.0,2026-07-29,No
CUST101393,Female,57,41,Standard,Month-to-month,60.66,2484.55,Mailed check,10,0.0,2026-07-28,No
CUST101424,Female,41,12,Standard,Two year,69.16,797.81,E-check,8,0.0,2026-07-14,Yes
CUST101612,Female,29,22,Basic,One year,25.39,562.24,Bank transfer,14,1.0,2026-06-29,Yes
CUST100427,Female,32,61,Premium,Month-to-month,91.3,5562.63,Mailed check,7,0.0,2026-07-09,Yes
CUST100078,Male,42,38,Basic,Two year,23.94,913.45,Credit card,11,1.0,2026-07-09,No
CUST101597,Male,63,70,Standard,Two year,59.61,4181.95,E-check,7,2.0,2026-07-22,No
CUST101009,Female,53,11,Basic,Month-to-month,15.0,188.84,Bank transfer,13,0.0,2026-06-18,No
CUST101975,Male,60,16,Basic,Month-to-month,23.86,378.82,Credit card,9,2.0,2026-08-01,Yes
CUST101661,Male,54,31,Premium,One year,109.79,3403.1,Bank transfer,10,2.0,2026-07-29,No
CUST100607,Female,54,16,Standard,Month-to-month,57.54,904.13,Mailed check,9,1.0,2026-05-19,No
CUST101995,Male,26,30,Premium,One year,118.35,3524.31,E-check,15,1.0,2026-07-24,No
CUST101825,Male,38,15,Premium,One year,104.82,1588.95,Mailed check,6,2.0,2026-07-29,No
CUST101057,Male,56,70,Standard,Month-to-month,58.19,4084.12,E-check,6,2.0,2026-07-30,Yes
CUST101440,Male,68,20,Basic,Month-to-month,15.0,261.23,E-check,12,3.0,2026-07-08,No
CUST101514,Female,73,24,Basic,Month-to-month,29.15,687.26,E-check,9,0.0,2026-07-15,No
CUST101585,Female,20,7,Standard,Two year,52.51,363.64,E-check,10,0.0,2026-07-22,No
CUST101091,Male,55,64,Standard,Month-to-month,47.71,3039.43,E-check,15,0.0,2026-07-11,No
CUST101560,Male,30,25,Basic,Month-to-month,26.29,647.54,Bank transfer,15,2.0,2026-07-20,No
CUST101101,Female,40,29,Standard,Two year,53.44,1526.49,Credit card,14,0.0,2026-07-07,No
CUST101129,Female,34,26,Basic,Month-to-month,15.0,368.91,Credit card,13,0.0,2026-07-27,No
CUST101235,Female,48,38,Standard,Two year,82.19,3086.18,Credit card,15,2.0,2026-07-16,Yes
CUST101768,Male,61,26,Standard,One year,52.09,1340.94,Bank transfer,12,2.0,2026-07-23,No
CUST100958,Female,24,69,Basic,Two year,19.17,1310.66,Mailed check,12,4.0,2026-07-31,No
CUST101662,Female,33,8,Premium,Two year,92.11,718.72,Bank transfer,13,2.0,2026-07-22,No
CUST100559,Female,35,7,Premium,Month-to-month,82.53,584.07,E-check,16,1.0,2026-07-17,No
CUST100846,Female,45,68,Premium,Month-to-month,100.19,6834.86,Mailed check,11,1.0,2026-07-07,No
CUST101748,Male,66,39,Basic,One year,38.03,1482.23,Unknown,11,3.0,2026-07-04,No
CUST100690,Female,33,32,Standard,Month-to-month,53.38,1699.75,Bank transfer,17,2.0,2026-07-14,Yes
CUST101519,Male,72,17,Basic,Month-to-month,30.13,507.85,Mailed check,7,2.0,2026-07-18,Yes
CUST101941,Female,22,5,Standard,Month-to-month,52.33,291.73,Credit card,12,2.0,2026-06-17,No
CUST101868,Male,34,4,Standard,One year,57.48,264.56,Mailed check,13,0.0,2026-07-20,Yes
CUST100436,Female,70,3,Basic,One year,26.61,101.94,Credit card,9,3.0,2026-07-04,No
CUST100490,Female,49,34,Basic,Month-to-month,24.01,806.05,Credit card,14,3.0,2026-07-01,No
CUST101894,Male,55,50,Basic,Month-to-month,28.5,1451.2,Bank transfer,5,2.0,2026-07-26,No
CUST101629,Female,54,21,Basic,Two year,48.13,1017.3,Bank transfer,8,1.0,2026-07-13,No
CUST101387,Female,19,2,Premium,Month-to-month,91.46,201.8,Bank transfer,7,2.0,2026-07-07,Yes
CUST100069,Female,40,37,Basic,Month-to-month,33.79,1256.04,Credit card,17,0.0,2026-07-26,No
CUST101572,Female,56,45,Standard,One year,53.55,2402.64,E-check,15,1.0,2026-07-22,No
CUST100808,Female,21,54,Premium,Month-to-month,92.34,5017.48,E-check,7,0.0,2026-07-18,Yes
CUST101184,Female,43,62,Basic,One year,25.32,1576.66,Credit card,10,0.0,2026-07-24,No
CUST100011,Male,71,68,Standard,Month-to-month,54.97,3720.09,E-check,16,1.0,2026-07-18,Yes
CUST100144,Female,54,60,Premium,Month-to-month,84.28,5051.76,Mailed check,11,3.0,2026-08-01,No
CUST100917,Female,72,26,Basic,Month-to-month,37.26,950.75,Bank transfer,10,0.0,2026-06-29,No
CUST101541,Male,42,19,Premium,Month-to-month,86.86,1656.05,Bank transfer,8,2.0,2026-06-29,Yes
CUST101451,Male,55,70,Basic,Two year,24.39,1720.69,E-check,15,1.0,2026-05-28,No
CUST100639,Female,50,27,Premium,Month-to-month,101.81,2768.39,E-check,15,1.0,2026-07-22,No
CUST100176,Male,23,33,Basic,Month-to-month,21.88,734.49,Bank transfer,11,4.0,2026-07-25,No
CUST100994,Female,27,42,Standard,Month-to-month,48.59,2046.29,E-check,10,4.0,2026-07-08,Yes
CUST100440,Male,63,71,Premium,Month-to-month,107.67,7611.15,Bank transfer,12,2.0,2026-07-20,No
CUST100521,Male,32,66,Basic,Month-to-month,26.23,1743.41,Credit card,10,0.0,2026-07-21,No
CUST101983,Male,54,57,Standard,Month-to-month,57.21,3259.65,Bank transfer,13,2.0,2026-06-03,Yes
CUST101945,Female,29,22,Standard,Two year,44.25,958.68,Unknown,13,0.0,2026-07-16,No
CUST101712,Male,32,40,Premium,Two year,88.14,3565.8,Credit card,17,2.0,2026-07-14,No
CUST101004,Male,54,55,Premium,Two year,96.04,5250.92,Mailed check,10,0.0,2026-07-13,No
CUST101255,Female,42,32,Standard,Two year,60.99,1963.93,Mailed check,14,1.0,2026-07-31,No
CUST101234,Female,53,34,Standard,Two year,60.73,2043.79,E-check,16,0.0,2026-07-01,No
CUST101664,Male,69,19,Basic,Month-to-month,22.37,418.91,Credit card,13,0.0,2026-07-04,No
CUST100143,Female,29,32,Standard,Month-to-month,40.81,1283.62,E-check,10,0.0,2026-08-01,No
CUST100753,Female,42,20,Basic,One year,15.0,292.5,E-check,8,1.0,2026-07-26,No
CUST100519,Female,63,33,Basic,One year,17.36,556.7,Credit card,10,1.0,2026-07-11,No
CUST101322,Male,45,28,Standard,Month-to-month,51.18,1463.3,Bank transfer,10,1.0,2026-06-08,No
CUST100822,Female,67,31,Standard,Month-to-month,57.24,1762.82,Mailed check,11,0.0,2026-07-24,No
CUST100428,Male,44,22,Standard,Two year,45.17,985.63,Credit card,14,0.0,2026-07-26,No
CUST100612,Female,41,11,Standard,Month-to-month,54.89,597.88,Credit card,5,0.0,2026-06-30,No
CUST101505,Male,69,58,Standard,Month-to-month,49.15,2809.19,Credit card,15,3.0,2026-07-29,No
CUST101032,Male,54,53,Basic,Month-to-month,26.42,1443.28,E-check,18,2.0,2026-06-22,No
CUST100539,Female,29,54,Basic,Two year,20.86,1131.42,Bank transfer,13,1.0,2026-07-12,No
CUST101530,Female,63,64,Basic,Month-to-month,25.37,1612.02,Credit card,14,2.0,2026-08-01,No
CUST101460,Male,42,11,Premium,Month-to-month,88.85,979.41,Credit card,11,0.0,2026-07-18,Yes
CUST101290,Male,40,28,Standard,Two year,56.03,1549.66,Credit card,11,1.0,2026-07-16,No
CUST100461,Male,28,65,Premium,One year,71.39,4625.09,Bank transfer,15,2.0,2026-07-24,Yes
CUST100576,Male,70,27,Basic,Month-to-month,15.29,417.18,E-check,10,1.0,2026-07-15,No
CUST101362,Male,70,61,Premium,Month-to-month,96.25,5871.62,Credit card,12,4.0,2026-07-22,Yes
CUST100255,Male,50,14,Standard,Month-to-month,58.21,795.65,E-check,14,0.0,2026-06-04,Yes
CUST100979,Female,73,60,Standard,Month-to-month,54.62,3285.85,Credit card,15,2.0,2026-07-17,No
CUST101185,Female,21,21,Standard,Month-to-month,72.66,1520.82,Mailed check,9,2.0,2026-06-27,Yes
CUST101006,Female,67,15,Standard,Month-to-month,53.24,813.53,Bank transfer,14,1.0,2026-07-17,Yes
CUST101521,Male,66,54,Premium,One year,67.69,3628.77,Mailed check,14,0.0,2026-07-27,No
CUST101689,Female,53,62,Premium,Month-to-month,95.19,5879.51,Unknown,13,2.0,2026-07-09,No
CUST100560,Female,71,11,Premium,Month-to-month,84.2,932.9,Bank transfer,14,2.0,2026-06-25,No
CUST100208,Female,73,61,Basic,Month-to-month,40.84,2500.82,Bank transfer,17,1.0,2026-07-25,No
CUST100910,Male,67,68,Premium,Month-to-month,97.28,6617.99,Mailed check,16,1.0,2026-07-21,No
CUST101311,Female,46,31,Standard,Month-to-month,59.05,1841.76,Bank transfer,16,1.0,2026-07-20,No
CUST100001,Female,29,0,Premium,Month-to-month,89.51,0.0,Bank transfer,9,2.0,2026-07-23,No
CUST101365,Female,51,30,Standard,One year,46.48,1408.58,Mailed check,9,4.0,2026-06-28,No
CUST100265,Female,30,50,Basic,Month-to-month,24.67,1236.38,Mailed check,17,2.0,2026-07-07,No
CUST100914,Female,38,29,Basic,Month-to-month,15.0,470.51,Bank transfer,13,3.0,2026-07-23,Yes
CUST100230,Female,65,39,Standard,Month-to-month,65.1,2545.09,Mailed check,12,2.0,2026-05-30,Yes
CUST101978,Male,50,64,Standard,Month-to-month,58.75,3756.49,E-check,21,1.0,2026-07-11,No
CUST101119,Female,64,37,Basic,Month-to-month,23.29,812.37,E-check,7,0.0,2026-07-20,No
CUST101973,Female,44,23,Standard,Month-to-month,52.99,1211.55,Mailed check,20,0.0,2026-07-12,No
CUST100864,Female,36,7,Basic,Two year,15.0,119.48,Bank transfer,13,1.0,2026-07-21,No
CUST101066,Male,56,42,Standard,Month-to-month,66.51,2789.13,Mailed check,10,2.0,2026-07-16,Yes
CUST100873,Male,55,66,Premium,Month-to-month,73.92,4876.95,Bank transfer,12,0.0,2026-07-14,No
CUST101797,Female,23,55,Standard,Month-to-month,56.04,3098.0,E-check,10,1.0,2026-06-26,No
CUST100398,Female,33,7,Basic,Month-to-month,51.21,337.18,E-check,7,0.0,2026-07-31,No
CUST101828,Female,61,13,Premium,Two year,101.33,1326.92,Mailed check,9,0.0,2026-07-01,No
CUST101652,Female,37,47,Standard,Month-to-month,63.43,2993.38,E-check,19,0.0,2026-07-22,No
CUST100045,Female,46,21,Standard,One year,67.82,1425.59,E-check,13,1.0,2026-07-25,No
CUST100161,Male,46,20,Standard,Month-to-month,62.45,1274.49,Mailed check,11,0.0,2026-07-27,No
CUST100991,Female,43,63,Basic,One year,25.5,1626.46,E-check,13,0.0,2026-07-28,No
CUST100727,Male,31,44,Premium,Two year,91.2,3997.74,E-check,12,1.0,2026-08-01,No
CUST100629,Male,68,53,Basic,Month-to-month,25.73,1358.28,Mailed check,15,2.0,2026-07-28,No
CUST100288,Male,56,37,Basic,Month-to-month,24.35,891.23,Bank transfer,14,0.0,2026-07-25,Yes
CUST101613,Male,34,10,Standard,Two year,53.46,557.02,E-check,10,1.0,2026-07-23,No
CUST101059,Female,63,9,Basic,Two year,29.53,261.33,Mailed check,7,0.0,2026-07-12,No
CUST101957,Male,64,16,Standard,Month-to-month,59.03,946.47,Bank transfer,11,3.0,2026-07-10,Yes
CUST100575,Female,72,28,Standard,One year,36.14,1033.02,Credit card,9,2.0,2026-07-07,No
CUST100850,Male,62,20,Basic,Month-to-month,28.83,568.37,Bank transfer,14,1.0,2026-07-27,Yes
CUST101339,Female,73,21,Basic,Two year,39.03,857.87,Credit card,9,0.0,2026-06-21,No
CUST100911,Male,61,12,Basic,Month-to-month,24.28,307.64,Mailed check,14,1.0,2026-07-30,No
CUST101254,Male,21,21,Basic,One year,33.29,667.25,Bank transfer,7,0.0,2026-06-01,No
CUST101722,Male,74,35,Standard,Two year,66.78,2335.87,Bank transfer,14,0.0,2026-07-28,No
CUST101877,Female,22,39,Standard,Two year,58.18,2252.9,E-check,17,1.0,2026-08-01,No
CUST101735,Female,62,12,Premium,Month-to-month,96.17,1157.38,Credit card,10,2.0,2026-07-10,No
CUST100932,Male,51,58,Standard,One year,49.68,2845.42,Mailed check,12,1.0,2026-07-19,No
CUST101100,Male,19,21,Basic,Month-to-month,30.31,633.17,E-check,18,0.0,2026-06-30,No
CUST101657,Male,46,14,Standard,Month-to-month,53.36,782.65,Credit card,14,3.0,2026-06-17,No
CUST101207,Female,59,67,Standard,Month-to-month,46.11,3101.69,E-check,11,1.0,2026-07-27,No
CUST100247,Male,20,17,Basic,Month-to-month,24.39,427.67,E-check,5,2.0,2026-07-18,Yes
CUST100476,Male,42,66,Standard,Month-to-month,65.92,4313.83,Credit card,9,2.0,2026-07-20,No
CUST101694,Male,50,2,Basic,Month-to-month,28.13,55.88,Mailed check,10,1.0,2026-07-31,No
CUST100085,Male,61,13,Basic,Two year,18.83,258.01,E-check,16,0.0,2026-06-19,No
CUST100469,Female,63,34,Standard,Month-to-month,52.65,1786.66,Bank transfer,13,0.0,2026-07-28,No
CUST100225,Female,41,18,Premium,Month-to-month,89.88,1654.39,Bank transfer,14,1.0,2026-07-17,Yes
CUST100774,Female,25,47,Basic,Month-to-month,42.75,1997.79,Mailed check,9,0.0,2026-07-13,No
CUST100331,Male,67,48,Standard,Month-to-month,55.29,2633.17,E-check,12,1.0,2026-05-26,Yes
CUST100233,Female,23,71,Standard,Month-to-month,54.08,3819.73,E-check,17,3.0,2026-07-22,No
CUST100588,Female,73,48,Premium,One year,97.12,4654.13,Bank transfer,15,1.0,2026-05-13,No
CUST100475,Female,62,6,Basic,Month-to-month,16.12,100.69,Bank transfer,14,2.0,2026-07-05,No
CUST101284,Male,28,33,Premium,Month-to-month,96.26,3155.58,Bank transfer,8,1.0,2026-07-16,Yes
CUST101871,Male,63,67,Basic,Month-to-month,21.32,1429.29,E-check,17,2.0,2026-08-01,Yes
CUST100599,Female,24,9,Basic,One year,19.58,182.27,Mailed check,14,0.0,2026-06-16,No
CUST100421,Female,63,25,Standard,Month-to-month,40.87,1052.49,Mailed check,10,1.0,2026-06-06,No
CUST101711,Male,44,51,Basic,One year,26.92,1365.6,Bank transfer,20,1.0,2026-07-24,No
CUST100182,Female,66,24,Basic,One year,19.41,457.61,Bank transfer,8,1.0,2026-07-06,No
CUST100988,Female,39,26,Premium,Two year,95.42,2460.28,Bank transfer,10,3.0,2026-07-23,No
CUST101000,Female,33,21,Standard,Month-to-month,56.58,1210.09,Credit card,17,0.0,2026-07-18,No
CUST101641,Male,38,59,Standard,One year,54.33,3197.46,Bank transfer,16,0.0,2026-07-24,No
CUST101356,Female,52,54,Standard,Two year,55.86,3050.38,Credit card,13,3.0,2026-07-07,No
CUST101462,Male,19,60,Basic,Month-to-month,24.66,1474.74,Credit card,11,4.0,2026-07-26,Yes
CUST100049,Female,69,14,Premium,Month-to-month,96.91,1371.61,Credit card,8,1.0,2026-07-24,No
CUST101878,Female,19,9,Basic,Month-to-month,18.65,146.84,Credit card,16,1.0,2026-07-08,No
CUST101029,Male,34,67,Premium,Month-to-month,82.35,5554.54,Mailed check,13,1.0,2026-07-18,No
CUST100529,Female,20,29,Basic,Month-to-month,34.14,975.38,Bank transfer,8,1.0,2026-07-27,Yes
CUST101258,Female,62,41,Premium,Month-to-month,80.94,3300.65,Credit card,9,2.0,2026-07-18,Yes
CUST100486,Male,34,4,Standard,Month-to-month,61.62,238.12,Credit card,17,2.0,2026-07-24,No
CUST101954,Male,25,63,Standard,Month-to-month,58.78,3717.17,Mailed check,9,1.0,2026-07-01,No
CUST100497,Female,50,3,Basic,Two year,24.29,80.3,Bank transfer,13,1.0,2026-07-20,No
CUST101646,Male,27,54,Basic,Month-to-month,32.76,1792.59,Bank transfer,7,0.0,2026-06-28,Yes
CUST100106,Female,61,46,Standard,Two year,54.48,2524.87,Bank transfer,17,3.0,2026-07-18,No
CUST100443,Female,47,18,Premium,Month-to-month,89.01,1562.92,Credit card,15,0.0,2026-07-27,No
CUST101512,Male,63,41,Standard,Month-to-month,51.2,2103.08,Bank transfer,14,3.0,2026-07-08,No
CUST100646,Male,40,64,Premium,Two year,90.11,5757.71,Credit card,5,4.0,2026-07-21,No
CUST101036,Female,24,53,Basic,Two year,26.01,1405.75,E-check,13,1.0,2026-07-11,No
CUST101762,Male,74,31,Basic,Month-to-month,30.25,945.93,Unknown,14,0.0,2026-07-25,No
CUST100726,Male,67,9,Basic,Month-to-month,23.16,221.52,Bank transfer,10,0.0,2026-07-28,No
CUST100190,Male,35,56,Standard,Month-to-month,75.06,4203.67,Credit card,11,2.0,2026-07-28,No
CUST101788,Male,73,10,Standard,Month-to-month,54.43,530.15,Credit card,14,1.0,2026-07-31,Yes
CUST100282,Female,59,44,Basic,Month-to-month,22.93,985.25,Mailed check,9,0.0,2026-08-01,No
CUST100029,Female,34,2,Basic,Month-to-month,15.0,53.26,E-check,10,0.0,2026-05-16,No
CUST100169,Female,51,70,Premium,Month-to-month,81.76,5745.46,E-check,11,2.0,2026-07-28,No
CUST101001,Male,66,56,Premium,Month-to-month,99.88,5563.82,Mailed check,9,1.0,2026-06-08,Yes
CUST101204,Male,52,66,Standard,Month-to-month,44.43,2914.23,E-check,6,1.0,2026-07-19,No
CUST100100,Male,63,18,Premium,Month-to-month,104.15,1855.78,Credit card,8,0.0,2026-07-09,No
CUST100197,Female,30,12,Standard,One year,51.59,637.1,Bank transfer,12,1.0,2026-07-23,No
CUST100495,Male,45,33,Basic,One year,15.0,518.58,Mailed check,16,1.0,2026-07-06,No
CUST101745,Female,46,42,Standard,Two year,66.01,2773.67,Mailed check,13,1.0,2026-07-28,Yes
CUST100647,Male,59,20,Standard,Month-to-month,48.85,972.37,Bank transfer,8,2.0,2026-07-29,No
CUST100987,Female,38,68,Standard,One year,44.22,2987.2,Bank transfer,10,0.0,2026-07-03,Yes
CUST100044,Female,40,47,Basic,One year,33.37,1555.36,Credit card,12,1.0,2026-07-25,Yes
CUST101938,Female,67,30,Standard,One year,61.47,1855.21,Credit card,13,2.0,2026-07-13,No
CUST100710,Male,54,43,Basic,Month-to-month,29.62,1279.3,E-check,17,2.0,2026-07-23,No
CUST100373,Female,30,36,Basic,Month-to-month,32.54,1170.76,Mailed check,19,2.0,2026-07-20,Yes
CUST100678,Female,29,46,Premium,Two year,78.0,3600.78,Bank transfer,10,3.0,2026-07-18,No
CUST100566,Female,62,17,Standard,Month-to-month,41.12,691.94,E-check,10,3.0,2026-07-31,Yes
CUST101672,Female,48,15,Standard,Month-to-month,56.82,849.95,Credit card,13,2.0,2026-06-24,Yes
CUST101821,Male,41,3,Standard,One year,65.12,176.09,Mailed check,11,2.0,2026-07-17,No
